BRZYGZ,BSML,BYY,BZ,CJ,CJL,CJSJ,CLFZSJ,CLNJSJ,CS,CY,CZJSJ,CZWT,DC,DS300Z,DS3Z,DS600Z,FSCSJ,FZGZSJ,GJ,GJSJ,GLLYL,HBR,HJQXZSJ,HKYH,HNSJ,HSL,HYSJ,HZTSJ,JC,JDGSJ,JG,JH,JHR,JS,JY,KHYSJ,KZX,LJJC,LJSJ,LXJSYSJ,MBWQS,MD,MMZS,MSZJ,MT,NBHD,ND,PHZ,PL,PSSD,PZS,PZZJ1,PZZJ2,PZZJ3,PZZJ4,PZZJ5,QCJS,QL10F,QTSJ,QXCW,QXDHTZ,QXGJ,QXJC,QXQSJS,QXZSJ,QXZZJS,QYS,RQ,SBR,SCGC,SCSJ,SGSJ,SHL,SHLDDYY,SYSJ,SZDC,SZGSJ,TF,XH,XHNJSJ,XJ,XJ0,XJ1,XLSJ,XRJS,XTGSJ,YXCD,YXMS,YXZJ,ZBR,ZBY,ZCMS,ZGSFSD,ZJSD,ZJSJHJ,ZJSS,ZRTGSJ,ZS,ZS1,ZTBH,ZTCC,ZTCJ,ZTCSSJ,ZTGF,ZTJJZS,ZTLX,ZTSFSD,ZTSML,ZTXH,ZTYJ,ZY,ZZTGSJ,1
,,10,,,,,,,,,,,,,,,,,,,,,,,,3:50,,,25.58000183,,,°Í22,,21,,,,0.201388889,,,,1.129999995,,,,,40,,55,,,,,,,,,0,4:10¿ª×ê½ø£¬»»2ºÅ±Ã·²¶ûÌå ×ê½ø,,,,,,0:30,,,1992/7/22,,,0:00,,,,0:30,,,,,,4:50,,4:20,,,,,,,,,,,,,,,,73,,,,,444.50mmP3,,,,,,,30,,1
,,10,,,,,,,,,,,,,,,,,,,,,,,,14:50,,,30.22000122,,,°Í22,,46.58000183,,,,1,,,,1.299999952,,,,,31,,55,,,,,,,,,0,"×ê½ø£¬»»·²¶ûÌå×ê½ø£¬»»»îÈû£¬×ê½ø£¬¼Ó°áÍÁ£¬¹Ì¶¨×ªÅÌ
",,,,,,0:50,,,1992/7/23,,,0:00,,,,8:20,,,,,,24:00:00,,15:40,,,,,,,,,,,,,,,,73,,,,,444.50mmP2,,,,,,,30,,1
,,17,,,,,,,,,2:30,,,,,,,,,,,,,,,12:20,0:30,,70.95999146,,,°Í22,,76.80000305,,,,1,,,,1.139999986,,,,,112,,55,,,,,,,,,0,×ê½ø£¬»»·²¶ûÌå£¬×ê½ø£¬¹Ì¶¨×ªÅÌ£¬×ê½ø£¬Æð×ê£¬»»×êÍ·£¬ÏÂ×ê£¬×ê½ø,,,,,,0:45,,,1992/7/24,,,0:00,,,,7:55,,,,,,24:00:00,,16:05,,,,,,,,,,,,,,,,117,,,,,444.50mmP2,,,,,,,50,,1
,,17,,,,,,,,,,,,,,,,,,,,,,,,18:20,,,72.24000549,,,°Í22,,147.7599945,,,,1,,,,1.100000024,,,,,98,,55,,,,,,,,,0,"±£Ñø£¬×ê½ø,ÐÞ±Ã£¬×ê½ø£¬»»»îÈû£¬×ê½ø",,,,,,1:45,,,1992/7/25,,,2:10,2:10,,,1:45,,,,,,21:50,,20:05,,,,,,,,,,,,,,,,117,,,,,444.50mmP2,,,,,,,50,,1
,,18,,,,,,,,,4:50,,,,,,,,,,,,,,,14:40,0:30,1:00,,,,°Í22,,220,,,,1,,,,1.120000005,,,,,72,,55,,,,,,,,,0,×ê½ø£¬ÆðÏÂ×ê£¬×ê½ø£¬Æð×ê£¬µç²â,,,,,,0:50,,,1992/7/26,,,0:00,,,,0:10,,,,,,24:00:00,,21:50,,,,,,,,,,,,,,,,117,,,,2:00,,,,,,,,50,,1
,,15,,,,,,,,,,,,,,,,,,,,,,,,14:45,,3:00,91,0:46,,°Í21,,190,,,,,,,,1.110000014,,,,,82,,63,,,,,,,,,0.5,"0:10Ñ­»·,16:05×ê½ø,17:00»»¸×Ì×,24:00×ê½ø.",,,,,,3:04,,,1992/7/28,,,0:00,,,,2:25,,,,,,24:00:00,,21:35,,,,,,,,,,,,,,,,117,,,,,444.5mm X22,,,,,,,150,,1
,,15,,,,,,,,,2:30,,,,,,,,,,,,,,,12:37,,4:19,,,,°Í21,,281,,,,,,,,1.169999957,,,,,95,,63,,,,,,,,,0.300000012,"17:00×ê½ø,19:45Ñ­»·,22:15Æð×ê,23:10µç²â(Óö×è),24:00ÏÂ×êÍ¨¾®.",,,,,,2:05,,,1992/7/29,,,0:50,,,,0:44,,,,,,23:10,,21:31,,,,,,,,,,,,,,0:50,,117,,,,0:55,444.5mm X22,,,,,,,150,,1
,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,°Í21,,0,,,,,,,,1.169999957,,,,,50,,63,,,,,,,,,0.300000012,"2:40ÏÂ×ê,4:30Ñ­»·,6:30Æð×ê,7:00µÈµç²â,7:50µç²â,22:00Í¨¾®,24:00µç²â.",,,,,,,,,1992/7/30,,,21:10,,,,,,,,,,2:50,,0:00,0:30,,,,,,,,,,,,,20:40,,,,,,2:50,445.5mm P2,,,,,,,0,,1
,,10,,,,8:10,,,,,,,,,,,,,,,,,,,,,,,,,,°Í21,,0,,,,,,,,1.169999957,,,,,64,,63,,,,,,,,,0.300000012,"1,00ÏÂÌ×¹Ü×¼±¸,8:10ÏÂÌ×¹Ü,10:30ÆðÌ×¹Ü,24:00Í¨¾®.",,,,,,,,,1992/7/31,,,10:50,,,,5:00,,,,,,13:10,,0:00,,,,,,,,,,,,,,10:50,,,,,,,445.5mm P2,,,,,,,0,,1
,,13,,,,5:40,,,,,,,,,,,,,,,,,,,,,,,0,,,°Í21,,281,,,,,,,,1.169999957,,,,,80,,63,,,,,,,,,0.200000003,"9:30»®ÑÛ,11:30Æð×ê,14:00Ð¶·öÕýÆ÷,15:55ÏÂ×ê,16:40Ñ­»·,18:20Æð×ê,24:00ÏÂÌ×¹Ü.",,,,,,,,,1992/8/1,,,18:20,,,,,,,,,,5:40,,0:00,,,,,,,,,,,,,,18:20,,,,,,,445.5mm P2,,,,,,,0,,1
,,0,,,,16:58,,,,,,,,,,,,,,,,,,,,,,,0,,,°Í21,,281,,,,,,,,0,,,,,0,,0,,,,,,,,,0,"1:50ÏÂÌ×¹Ü,3:00Ñ­»·,10:02µÈ¹Ì¾®,24:00ºòÄý,¸ã¾®¿Ú.",,,,,,,,,1992/8/2,,,7:02,,,,,,,,,,16:58,,0:00,7:02,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1
,,0,,,,24:00:00,,,,,,,,,,,,,,,,,,,,,,,131.8299866,,,°Í21,,281,,,,,,,,0,,,,,0,,0,,,,,,,,,0,"×°·â¾®¿Ú,Õû¸Ä.",,,,,,,,,1992/8/3,,,0:00,,,,,,,,,,24:00:00,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1
,,,,,,,,,,,4:00,,,,,,,,,,,,,,,8:08,,0:45,217.1700134,0:43,,°Í21,,412.8299866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1:45,,,1992/8/4,,,0:00,,,,8:39,,,,,,24:00:00,,15:21,,,,,,,,,,,,,,,,,,,,,311mmJ11,,,,,,,,,1
,,18,,,,,,,,,,,,,,,,,,,,,,,,13:28,,4:30,124,0:44,,°Í21,,630,,,,,,,,1.279999971,,,,,31,,60,,,,,,,,,0.200000003,"8:05×ê½ø,8:30»»»îÈû,13:30Ñ­»·¼ÓÖØ,24:00×ê½ø.",,,,,,2:46,,,1992/8/5,,,0:00,,,,2:32,,,,,,24:00:00,,21:28,,,,,,,,,,,,,,,,117,,,,,311mmJ11,,,,,,,150,,1
,,17,,,,,,,,,1:47,,,,,,,,,,,,,,,17:16,,2:33,56,0:31,,°Í21,,754,,,,,,,,1.330000043,,,,,40,,53,,,,,,,,,0.200000003,"20:00×ê½ø,22:13Ñ­»·,24:00Æð×ê.",,,,,,1:22,,,1992/8/6,,,0:18,0:18,,,0:13,,,,,,23:42,,23:29,,,,,,,,,,,,,,,,117,,,,,311mmJ11,,,,,,,150,,1
,,,,,,,,,,,4:50,,,,,,,,,,,,,,,16:40,0:20,1:10,100,0:02,,°Í21,,810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:48,,,1992/8/7,,,0:00,,,,0:10,,,,,,24:00:00,,23:50,,,,,,,,,,,,,,,,,,,,,311mmJ22,,,,,,,,,1
,,18,,,,,,,,,,,,,,,,,,,,,,,,17:21,,2:25,98,0:36,,°Í21,,910,,,,,,,,1.389999986,,,,,68,,60,,,,,,,,,0.200000003,"6:48×ê½ø,8:30ÐÝÆø²âÒÇ,16:05×ê½ø,18:30Ñ­»·¼ÓÖØ,24:00×ê½ø.",,,,,,1:11,,,1992/8/8,,,0:00,,,,2:27,,,,,,24:00:00,,21:33,,,,,,,,,,,,,,,,206,,,,,311mmJ22,,,,,,,200,,1
,,17,,,,,,,,,,,,,,,,,,,,,,,,16:05,,2:30,74,0:17,,°Í21,,1008,,,,,,,,1.370000005,,,,,38,,60,,,,,,,,,0.200000003,"2:30×ê½ø,3:40´¦ÀíÄà½¬,19:40×ê½ø,21:30»»³å¹Ü,24:00Ñ­»·.",,,,,,1:06,,,1992/8/9,,,0:00,,,,4:02,,,,,,24:00:00,,19:58,,,,,,,,,,,,,,,,206,,,,,311mmJ22,,,,,,,200,,1
,,18,,,,,,,,,8:15,,,,,,,,,,,,,,,8:57,0:20,4:25,36,0:02,,°Í21,,1082,,,,,,,,1.379999995,,,,,54,,53,,,,,,,,,0.200000003,"1:15Ñ­»·,6:00Æð×ê,8:00ÏÂ×ê,9:00±£Ñø,10:50ÏÂ×ê,14Ñ­»·,24:00×ê½ø.",,,,,,1:01,,,1992/8/10,,,0:00,,,,1:00,,,,,,24:00:00,,23:00,,,,,,,,,,,,,,,,206,,,,,311mmJ11,,,,,,,200,,1
,,16,,,,,,,,,8:50,,,,,,,,,,,,,,,9:06,0:40,3:15,0.33996582,0:02,,°Í21,,1118,,,,,,,,1.379999995,,,,,33,,60,,,,,,,,,0.200000003,"2:30×ê½ø,3:15»»³å¹Ü,5:15×ê½ø,7:30Ñ­»·,14:30Æð×ê,17:50ÏÂ×ê,18:50Ñ­»·,24:00×ê½ø.",,,,,,0:32,,,1992/8/11,,,0:00,,,,1:35,,,,,,24:00:00,,22:25,,,,,,,,,,,,,,,,67,,,,,216mmJ22,,,,,,,150,,1
,,18,,,,,,,,,2:55,,,,,,,,,,,,,,,1:15,,1:00,0,,,°Í21,,1118.339966,,,,,,,,1.379999995,,,,,31,,60,,,,,,,,,0.200000003,"1:15×ê½ø,2:15Ñ­»·,5:10Æð×ê,24:00µç²â.",,,,,,,,,1992/8/12,,,0:00,,,,,,,,,,24:00:00,,5:10,,,,,,,,,,,,,,,,67,,,,18:50,216mmJ22,,,,,,,150,,1
,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,°Í21,,1118.339966,,,,,,,,1.379999995,,,,,42,,0,,,,,,,,,0.200000003,"6:00µç²â(Óö×è),18:50Í¨¾®,24:00µç²â.",,,,,,,,,1992/8/13,,,0:00,,,,,,,,,,24:00:00,,0:00,,,,,,,,,,,,,,,,,,,,24:00:00,,,,,,,,0,,1
,,16,,,,23:00,,,,,,,,,,,,,,,,,,,,,,,0,,,°Í21,,1118.339966,,,,,,,,1.360000014,,,,,42,,0,,,,,,,,,0.200000003,"1:00µç²â,1:30×¼±¸,11:30Í¨¾®,13:30×¼±¸,24:00ÏÂ¹ÜÌ×.",,,,,,,,,1992/8/14,,,0:00,,,,,,,,,,24:00:00,,0:00,,,,,,,,,,,,,,,,,,,,1:00,,,,,,,,0,,1
,,16,,,,24:00:00,,,,,,,,,,,,,,,,,,,,,,,0,,,°Í21,,1118.339966,,,,,,,,1.350000024,,,,,32,,0,,,,,,,,,0.200000003,"1:00ÏÂ¹ÜÌ×,4:55Ñ­»·,5:45×¼±¸,6:39¹Ì¾®,24:00ºòÄý.",,,,,,,,,1992/8/15,,,0:00,,,,,,,,,,24:00:00,,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1
,,0,,,,19:00,,,,,5:00,,,,,,,,,,,,,,,,,,48.66003418,,,°Í21,,1118.339966,,,,,,,,0,,,,,0,,0,,,,,,,,,0.200000003,"10:00ºòÄý,19:00µç²â,24:00×éºÏ×ê¾ß.",,,,,,,,,1992/8/16,,,0:00,,,,,,,,,,24:00:00,,5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1
,,0,,,,,,,,,3:00,,,,,,,,,,,,,,,8:21,,0:20,127,,,°Í21,,1167,,,,,,,,1.230000019,,,,,36,,38,,,,,,,,,0.200000003,"2:00×éºÏ×ê¾ß,4:00ÏÂ×ê,13:30ÊÔÑ¹,½Ó¾®¿Ú,×êË®ÄàÈû,24:00×öÆÆÑ¹×ê½ø.",,,,,,0:42,,,1992/8/17,,,0:00,,,,11:37,,,,,,24:00:00,,12:23,,,,,,,,,,,,,,,,117,,,,,216mmJ22,,,,,,,150,,1
,,0,,,,,,,,,,,,,,,,,,,,,,,,19:51,,1:54,112,0:20,,°Í21,,1294,,,,,,,,1.24000001,,,,,37,,38,,,,,,,,,0.200000003,"13:50×ê½ø,14:40Ñ­»·,24:00×ê½ø.",,,,,,1:35,,,1992/8/18,,,0:00,,,,0:20,,,,,,24:00:00,,23:40,,,,,,,,,,,,,,,,117,,,,,216mmJ22,,,,,,,150,,1
,,0,,,,,,,,,,,,,,,,,,,,,,,,22:20,,,76.79003906,0:14,,°Í21,,1406,,,,,,,,1.24000001,,,,,35,,38,,,,,,,,,0.200000003,24:00×ê½ø.,,,,,,1:26,,,1992/8/19,,,0:00,,,,,,,,,,24:00:00,,24:00:00,,,,,,,,,,,,,,,,67,,,,,216mmJ22,,,,,,,150,,1
,,16,,,,,,,,,,,,,,,,,,,,,,,,18:50,,1:55,1.209960938,0:15,,°Í21,,1482.790039,,,,,,,,1.269999981,,,,,39,,38,,,,,,,,,0.200000003,"13:00×ê½ø,15:10»»³å¹Ü,22:05×ê½ø,24:00Ñ­»·.",,,,,,0:50,,,1992/8/20,,,0:00,,,,2:10,,,,,,24:00:00,,21:50,,,,,,,,,,,,,,,,67,,,,,216mmJ22,,,,,,,150,,1
,,16,,,,,,,,,9:30,,,,,,,,,,,,,,,3:30,0:30,2:30,45,,,°Í21,,1484,,,,,,,,1.279999971,,,,,35,,38,,,,,,,,,0.200000003,"4:30Æð×ê,13:00»»À®°È¿Ú,18:00ÏÂ×ê,20:30Ñ­»·,24:00×ê½ø.",,,,,,,,,1992/8/21,,,0:00,,,,8:00,,,,,,24:00:00,,16:00,,,,,,,,,,,,,,,,117,,,,,216mmJ22,,,,,,,30,,1
,,16,,,,,,,,,,,,,,,,,,,,,,,,22:17,,1:05,51,,,°Í21,,1529,,,,,,,,1.269999981,,,,,38,,38,,,,,,,,,0.200000003,"23:05×ê½ø,24:00Ñ­»·.",,,,,,0:38,,,1992/8/22,,,0:00,,,,,,,,,,24:00:00,,24:00:00,,,,,,,,,,,,,,,,117,,,,,216mmJ22,,,,,,,150,,1
,,18,,,,,,,,,9:00,,,,,,,,,,,,,,,11:36,0:30,1:15,82.16003418,0:04,,°Í21,,1580,,,,,,,,1.269999981,,,,,42,,38,,,,,,,,,0.200000003,"0:30Ñ­»·,6:00Æð×ê,7:30¸¨Öú,11:00ÏÂ×ê,24:00×ê½ø.",,,,,,0:35,,,1992/8/23,,,0:00,,,,1:00,,,,,,24:00:00,,23:00,,,,,,,,,,,,,,,,117,,,,,216mmJ22,,,,,,,150,,1
,,15,,,,,,,,,2:00,,,,,,,,,,,,,,,17:33,,3:10,0,0:13,,°Í21,,1662.160034,,,,,,,,1.25999999,,,,,48,,38,,,,,,,,,0.200000003,"18:50×ê½ø,22:00Ñ­»·¹Û²ì,24:00Æð×ê.",,,,,,0:54,,,1992/8/24,,,0:00,,,,0:10,,,,,,24:00:00,,23:50,,,,,,,,,,,,,,,,117,,,,,216mmJ22,,,,,,,150,,1
,,15,,,,,,,,,3:00,,,,,,,,,,,,,,,,,,22.93994141,,,°Í21,,1662.160034,,,,,,,,0,,,,,0,,0,,,,,,,,,0.200000003,"3:00Æð×ê,24:00µç²â.",,,,,,,,,1992/8/25,,,0:00,,,,,,,,,,24:00:00,,3:00,,,,,,,,,,,,,,,,,,,,21:00,,,,,,,,0,,1
,,16,,,,,,,,,9:15,,,,,,,,,,,,,,,5:03,,3:50,2.41003418,0:02,,°Í21,,1685.099976,,,,,,,,1.279999971,,,,,39,,38,,,,,,,,,0.200000003,"5:30µç²â,11:30ÏÂ×ê,12:40Ñ­»·,18:05×ê½ø,20:45¹Û²ì,24:00Æð×ê.",,,,,,0:20,,,1992/8/26,,,0:00,,,,,,,,,,24:00:00,,18:30,,,,,,,,,,,,,,,,117,,,,5:30,216mmJ22,,,,,,,150,,1
,,,,,,,,,,,15:50,,,,,,,,,,,,,,,6:55,,1:15,0,,,°Í21,,1687.51001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992/8/27,,,0:00,,,,,,,,,,24:00:00,,24:00:00,,,,,,,,,,,,,,,,,,,,,214.4mm PDC,,,,,,,,,1
,,0,,,,,,,,,5:20,,,,,,,,,,,,,,,,,0:25,22.61999512,,,°Í21,,1687.51001,,,,,,,,0,,,,,0,,0,,,,,,,,,0.200000003,"1:30Æð×ê,3:30Í¨ÐÄ,9:45¸¨Öú,23:35ÏÂ×ê,24:00Ñ­»·.",,,,,,,,,1992/8/28,,,0:00,,,,18:15,,,,,,24:00:00,,5:45,,,,,,,,,,,,,,,,,,,,,214.4mm PDC,,,,,,,0,,1
,,,,,,,,,,,11:05,,,,,,,,,,,,,,,9:40,,1:30,0.300048828,,,°Í21,,1710.130005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:15,,,1992/8/29,,,0:00,,,,1:30,,,,,,24:00:00,,22:30,,,,,,,,,,,,,,,,,,,,,214.4mm PDC,,,,,,,,,1
,,,,,,,,,,,13:00,,,,,,,,,,,,,,,7:53,,1:00,13.36999512,,,°Í21,,1710.430054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:07,,,1992/8/30,,,0:00,,,,2:00,,,,,,24:00:00,,22:00,,,,,,,,,,,,,,,,,,,,,214.4mm PDC,,,,,,,,,1
,,,,,,,,,,,11:30,,,,,,,,,,,,,,,5:10,,2:05,13.04992676,,,°Í21,,1723.800049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:10,,,1992/8/31,,,0:00,,,,5:05,,,,,,24:00:00,,18:55,,,,,,,,,,,,,,,,,,,,,214.4mm PDC,,,,,,,,,1
,,9,,,,,,,,,8:30,,,,,,,,,,,,,,,11:20,,,13.68005371,,,°Í21,,1736.849976,,,,,,,,1.25,,,,,41,,23,,,,,,,,,0.200000003,"11:40È¡ÐÄ×ê½ø,15:40Æð×ê,19:30Í¨ÐÄ×éºÏ×ê¾ß,24:00ÏÂ×êÀ©ÑÛ.",,,,,,0:10,,,1992/9/1,,,0:00,,,,4:00,,,,,,24:00:00,,20:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,9:05,,,,,,,,,,,,,,,10:50,,1:05,1.25,0:30,,°Í21,,1750.530029,,,,,,,,1.25,,,,,32,,23,,,,,,,,,0.200000003,"1:00Ñ­»·,7:40×ê½ø,12:30Æð×ê,15:00¸¨Öú,18:10ÏÂ×ê,22:55×ê½ø,24:00Æð×ê.",,,,,,,,,1992/9/2,,,0:00,,,,2:30,,,,,,24:00:00,,21:30,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,30,,1
,,9,,,,,,,,,12:45,,,,,,,,,,,,,,,10:05,,0:10,1.159912109,,,°Í21,,1751.780029,,,,,,,,1.25999999,,,,,30,,23,,,,,,,,,0.200000003,"3:30Æð×ê,4:00Í¨ÐÄ,4:30×éºÏÈ¡ÐÄÍ²,9:20ÏÂ×ê,9:30Ñ­»·,19:35×ê½ø,24:00Æð×ê.",,,,,,,,,1992/9/3,,,0:00,,,,1:00,,,,,,24:00:00,,23:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,30,,1
,,11,,,,,,,,,16:10,,,,,,,,,,,,,,,0:30,,2:10,9.320068359,2:40,,°Í21,,1752.939941,,,,,,,,1.25999999,,,,,30,,38,,,,,,,,,0.200000003,"2:30Æð×ê,4:30³öÐÄ×éºÏÈ¡ÐÄÍ²,7:50ÏÂ×ê,10:30À©ÑÛ,11:00×ê½ø,13:00Ñ­»·,17:30Æð×ê,18:00¸¨Öú,20:30ÏÂ×ê,20:40Ñ­»·,24:00Æð×ê.",,,,,,,,,1992/9/4,,,0:00,,,,2:30,,,,,,24:00:00,,21:30,,,,,,,,,,,,,,,,67,,,,,216mm  J22,,,,,,,50,,1
,,9,,,,,,,,,15:00,,,,,,,,,,,,,,,7:45,,1:15,7.739990234,,,°Í21,,1762.26001,,,,,,,,1.25999999,,,,,30,,23,,,,,,,,,0.200000003,"1:00Æð×ê,5:15ÏÂ×ê,5:30Ñ­»·,9:40×ê½ø,15:30Æð×ê,19:00ÏÂ×ê,23:35×ê½ø,24:00Æð×ê.",,,,,,,,,1992/9/5,,,0:00,,,,,,,,,,24:00:00,,24:00:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,11,,,,,,,,,7:20,,,,,,,,,,,,,,,11:53,,1:00,12.5,,,°Í21,,1770,,,,,,,,1.25999999,,,,,29,,38,,,,,,,,,0.200000003,"4:30Æð×ê,8:20¸¨Öú,11:00ÏÂ×ê,12:00»®ÑÛ,24:00×ê½ø.",,,,,,0:07,,,1992/9/6,,,0:00,,,,3:40,,,,,,24:00:00,,20:20,,,,,,,,,,,,,,,,117,,,,,216mm  J22,,,,,,,50,,1
,,9,,,,,,,,,9:00,,,,,,,,,,,,,,,9:25,,1:30,6.670043945,,,°Í21,,1782.5,,,,,,,,1.25999999,,,,,29,,23,,,,,,,,,0.200000003,"5:15ÏÂ×ê,10:00Æð×ê,14:00¸¨Öú,18:15ÏÂ×ê,19:45Ñ­»·,24:00È¡ÐÄ×ê½ø.",,,,,,0:05,,,1992/9/7,,,0:00,,,,4:00,,,,,,24:00:00,,20:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,15:30,,,,,,,,,,,,,,,4:10,,1:20,7.58996582,,,°Í21,,1789.170044,,,,,,,,1.25999999,,,,,36,,23,,,,,,,,,0.200000003,"5:00×ê½ø,6:30Í¨ÐÄ,10:30ÏÂ×ê,11:50Ñ­»·,16:00×ê½ø,20:30Æð×ê,22:00¸¨Öú,24:00ÏÂ×ê.",,,,,,,,,1992/9/8,,,0:00,,,,3:00,,,,,,24:00:00,,21:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,12:50,,,,,,,,,,,,,,,7:00,,2:10,4.239990234,,,°Í21,,1796.76001,,,,,,,,1.25,,,,,56,,23,,,,,,,,,0.200000003,"1:50ÏÂ×ê,3:15Ñ­»·,7:50×ê½ø,12:00Æð×ê,14:00Í¨ÐÄ,18:00ÏÂ×ê,21:00×ê½ø,24:00Æð×ê.",,,,,,,,,1992/9/9,,,0:00,,,,2:00,,,,,,24:00:00,,22:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,13:55,,,,,,,,,,,,,,,5:45,,0:45,9.599975586,1:35,,°Í21,,1801,,,,,,,,1.269999981,,,,,50,,23,,,,,,,,,0.200000003,"1:00Æð×ê,1:30Í¨ÐÄ,2:00×éºÏ×ê¾ß,5:30ÏÂ×ê,7:00À©ÑÛ,12:00Æð×ê,13:00¸¨Öú,17:30ÏÂ×ê,24:00×ê½ø.",,,,,,,,,1992/9/10,,,0:00,,,,2:00,,,,,,24:00:00,,22:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,13:15,,,,,,,,,,,,,,,7:20,,0:35,6,,,°Í21,,1810.599976,,,,,,,,1.25999999,,,,,35,,23,,,,,,,,,0.200000003,"3:50×ê½ø,8:45Æð×ê,9:45Í¨ÐÄ,15:15ÏÂ×ê,19:40È¡ÐÄ×ê½ø,24:00×ê½ø.",,,,,,0:20,,,1992/9/11,,,0:00,,,,2:30,,,,,,24:00:00,,21:30,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,11,,,,,,,,,9:55,,,,,,,,,,,,,,,9:45,,1:50,2.400024414,,,°Í21,,1816.599976,,,,,,,,1.25,,,,,35,,38,,,,,,,,,0.200000003,"1:00Í¨ÐÄ,6:40ÏÂ×ê,7:30À©ÑÛ,17:15×ê½ø,21:40Æð×ê,24:00»»É²´ø.",,,,,,,,,1992/9/12,,,0:00,,,,2:30,,,,,,24:00:00,,21:30,,,,,,,,,,,,,,,,117,,,,,216mm  J22,,,,,,,50,,1
,,9,,,,,,,,,4:30,,,,,,,,,,,,,,,4:45,,1:45,4.859985352,,,°Í21,,1819,,,,,,,,1.25999999,,,,,36,,23,,,,,,,,,0.200000003,"13:00¸¨Öú,17:30ÏÂ×ê,19:15Ñ­»·,24:00È¡ÐÄ×ê½ø.",,,,,,,,,1992/9/13,,,0:00,,,,13:00,,,,,,24:00:00,,11:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,13:00,,,,,,,,,,,,,,,4:10,,1:00,8.940063477,,,°Í21,,1823.859985,,,,,,,,1.279999971,,,,,34,,23,,,,,,,,,0.200000003,"1:00×ê½ø,4:10Æð×ê,5:10¸¨Öú,8:40ÏÂ×ê,9:40Ñ­»·,12:50×ê½ø,17:40Æð×ê,22:10¸¨Öú,24:00×ê½ø.",,,,,,,,,1992/9/14,,,0:00,,,,5:50,,,,,,24:00:00,,18:10,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,7:10,,,,,,,,,,,,,,,7:20,,1:30,9.199951172,,,°Í21,,1832.800049,,,,,,,,1.279999971,,,,,32,,23,,,,,,,,,0.200000003,"2:40ÏÂ×ê,3:20Ñ­»·,9:00×ê½ø,17:00Í¨ÐÄ»»ÆøÄÒ,21:30ÏÂ×ê,22:20Ñ­»·,24:00×ê½ø.",,,,,,,,,1992/9/15,,,0:00,,,,8:00,,,,,,24:00:00,,16:00,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,9,,,,,,,,,12:45,,,,,,,,,,,,,,,9:00,,0:45,8.189941406,,,°Í21,,1842,,,,,,,,1.279999971,,,,,30,,23,,,,,,,,,0.200000003,"5:00×ê½ø,10:30Æð×ê,12:00Í¨ÐÄ,16:15ÏÂ×ê,17:00Ñ­»·,21:00×ê½ø,24:00×ê½ø.",,,,,,,,,1992/9/16,,,0:00,,,,1:30,,,,,,24:00:00,,22:30,,,,,,,,,,,,,,,,67,,,,,214.4mm PDC,,,,,,,50,,1
,,,,,,,,,,,14:50,,,,,,,,,,,,,,,5:00,,1:00,5.16003418,,,°Í21,,1850.189941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:10,,,1992/9/17,,,0:00,,,,3:00,,,,,,24:00:00,,21:00,,,,,,,,,,,,,,,,,,,,,214.4mm PDC,,,,,,,,,1
,,,,,,,,,,,10:25,,,,,,,,,,,,,,,9:30,,1:05,41.4699707,1:30,,°Í21,,1855.349976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992/9/18,,,0:00,,,,1:30,,,,,,24:00:00,,22:30,,,,,,,,,,,,,,,,,,,,,216mm  J22,,,,,,,,,1
